,Steering,Throttle,Brake,Gear,Objects
138,0.0224709,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18437,', '12787,', '3.36357)', 'Rotation', '(-0.0109558,', '0.0140155,', '107.918)'], ['Id:', '449', 'Location:', '(18606.3,', '12263.6,', '283.229)', 'Rotation', '(-0.0113418,', '-14.986,', '107.921)'], ['Id:', '450', 'Location:', '(19226,', '12295.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19226,', '12295.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
139,0.0196985,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18422.9,', '12828.9,', '3.36392)', 'Rotation', '(-0.0093689,', '0.0136467,', '108.119)'], ['Id:', '449', 'Location:', '(18594,', '12306.1,', '283.233)', 'Rotation', '(-0.00969921,', '-14.9863,', '108.121)'], ['Id:', '450', 'Location:', '(19235.8,', '12297.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19235.8,', '12297.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
140,0.0169198,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18408.6,', '12871.1,', '3.3642)', 'Rotation', '(-0.00775147,', '0.0132984,', '108.294)'], ['Id:', '449', 'Location:', '(18581.3,', '12348.9,', '283.237)', 'Rotation', '(-0.00802479,', '-14.9867,', '108.296)'], ['Id:', '450', 'Location:', '(19245.6,', '12299.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19245.6,', '12299.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
141,0.0141018,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18394.1,', '12913.8,', '3.36451)', 'Rotation', '(-0.00604248,', '0.01295,', '108.443)'], ['Id:', '449', 'Location:', '(18568.2,', '12392,', '283.24)', 'Rotation', '(-0.00625536,', '-14.987,', '108.445)'], ['Id:', '450', 'Location:', '(19255.3,', '12301.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19255.3,', '12301.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
142,0.0113636,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18379.4,', '12956.8,', '3.3648)', 'Rotation', '(-0.00439453,', '0.0126154,', '108.566)'], ['Id:', '449', 'Location:', '(18554.6,', '12435.3,', '283.244)', 'Rotation', '(-0.00454868,', '-14.9874,', '108.567)'], ['Id:', '450', 'Location:', '(19265.1,', '12303.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19265.1,', '12303.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
143,0.028963,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18364.3,', '13000,', '3.3652)', 'Rotation', '(-0.0226746,', '0.0121372,', '108.813)'], ['Id:', '449', 'Location:', '(18541.8,', '12479.4,', '283.249)', 'Rotation', '(-0.0234726,', '-14.9879,', '108.819)'], ['Id:', '450', 'Location:', '(19274.8,', '12306.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19274.8,', '12306.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
144,0.0500983,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18348.3,', '13043.3,', '3.36578)', 'Rotation', '(-0.0448608,', '0.0114952,', '109.264)'], ['Id:', '449', 'Location:', '(18530,', '12524.1,', '283.255)', 'Rotation', '(-0.0464411,', '-14.9885,', '109.276)'], ['Id:', '450', 'Location:', '(19284.6,', '12308.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19284.6,', '12308.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
145,0.0463488,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18331.8,', '13086.8,', '3.36602)', 'Rotation', '(-0.0406494,', '0.0112152,', '109.746)'], ['Id:', '449', 'Location:', '(18517.8,', '12569.2,', '283.258)', 'Rotation', '(-0.0420821,', '-14.9888,', '109.757)'], ['Id:', '450', 'Location:', '(19294.3,', '12310.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19294.3,', '12310.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
146,0.0442803,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18314.8,', '13130.5,', '3.3662)', 'Rotation', '(-0.0352478,', '0.0109898,', '110.209)'], ['Id:', '449', 'Location:', '(18505,', '12614.4,', '283.261)', 'Rotation', '(-0.0364891,', '-14.989,', '110.218)'], ['Id:', '450', 'Location:', '(19304.1,', '12312.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19304.1,', '12312.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
147,0.0426045,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18297.4,', '13174.5,', '3.36643)', 'Rotation', '(-0.0318298,', '0.0107507,', '110.657)'], ['Id:', '449', 'Location:', '(18491.6,', '12659.8,', '283.263)', 'Rotation', '(-0.0329507,', '-14.9892,', '110.665)'], ['Id:', '450', 'Location:', '(19313.8,', '12315,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19313.8,', '12315,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
148,0.0403492,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18279.6,', '13218.6,', '3.36664)', 'Rotation', '(-0.0289612,', '0.010498,', '111.086)'], ['Id:', '449', 'Location:', '(18477.6,', '12705.4,', '283.266)', 'Rotation', '(-0.029981,', '-14.9895,', '111.093)'], ['Id:', '450', 'Location:', '(19323.6,', '12317.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19323.6,', '12317.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
149,0.0376296,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18261.4,', '13262.9,', '3.36687)', 'Rotation', '(-0.0262146,', '0.0102248,', '111.49)'], ['Id:', '449', 'Location:', '(18463,', '12751.1,', '283.269)', 'Rotation', '(-0.0271386,', '-14.9898,', '111.497)'], ['Id:', '450', 'Location:', '(19333.3,', '12319.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19333.3,', '12319.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
150,0.0345086,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18242.8,', '13307.4,', '3.36712)', 'Rotation', '(-0.0234375,', '0.00995158,', '111.866)'], ['Id:', '449', 'Location:', '(18447.8,', '12797,', '283.272)', 'Rotation', '(-0.0242626,', '-14.99,', '111.872)'], ['Id:', '450', 'Location:', '(19343.1,', '12321.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19343.1,', '12321.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
151,0.0312353,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18223.9,', '13352.1,', '3.36736)', 'Rotation', '(-0.0206909,', '0.00966472,', '112.21)'], ['Id:', '449', 'Location:', '(18431.9,', '12842.9,', '283.275)', 'Rotation', '(-0.0214197,', '-14.9903,', '112.215)'], ['Id:', '450', 'Location:', '(19352.8,', '12323.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19352.8,', '12323.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
152,0.0277156,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18204.7,', '13396.9,', '3.3676)', 'Rotation', '(-0.0178833,', '0.00937785,', '112.518)'], ['Id:', '449', 'Location:', '(18415.5,', '12888.9,', '283.278)', 'Rotation', '(-0.0185127,', '-14.9906,', '112.523)'], ['Id:', '450', 'Location:', '(19362.6,', '12326,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19362.6,', '12326,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
153,0.024143,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18185.3,', '13442,', '3.36786)', 'Rotation', '(-0.0150757,', '0.00909098,', '112.791)'], ['Id:', '449', 'Location:', '(18398.4,', '12934.9,', '283.281)', 'Rotation', '(-0.0156071,', '-14.9909,', '112.795)'], ['Id:', '450', 'Location:', '(19372.4,', '12328.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19372.4,', '12328.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
154,0.0205048,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18165.6,', '13487.2,', '3.3681)', 'Rotation', '(-0.0122681,', '0.00881094,', '113.025)'], ['Id:', '449', 'Location:', '(18380.8,', '12981,', '283.284)', 'Rotation', '(-0.012701,', '-14.9912,', '113.028)'], ['Id:', '450', 'Location:', '(19382.1,', '12330.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19382.1,', '12330.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
155,0.0168972,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18145.8,', '13532.7,', '3.36834)', 'Rotation', '(-0.00952149,', '0.00853091,', '113.221)'], ['Id:', '449', 'Location:', '(18362.7,', '13027.2,', '283.286)', 'Rotation', '(-0.00985676,', '-14.9915,', '113.224)'], ['Id:', '450', 'Location:', '(19391.9,', '12332.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19391.9,', '12332.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
156,0.0134608,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18125.7,', '13578.3,', '3.36858)', 'Rotation', '(-0.00692749,', '0.0082577,', '113.381)'], ['Id:', '449', 'Location:', '(18344,', '13073.4,', '283.289)', 'Rotation', '(-0.00717206,', '-14.9917,', '113.382)'], ['Id:', '450', 'Location:', '(19401.6,', '12334.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19401.6,', '12334.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
157,0.0100669,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18105.6,', '13624.1,', '3.39763)', 'Rotation', '(-0.00424194,', '0.00798449,', '113.502)'], ['Id:', '449', 'Location:', '(18324.9,', '13119.7,', '283.321)', 'Rotation', '(-0.00439057,', '-14.992,', '113.504)'], ['Id:', '450', 'Location:', '(19411.4,', '12337.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19411.4,', '12337.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
158,0.0157881,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18085.2,', '13670.1,', '3.40045)', 'Rotation', '(-0.0118713,', '0.00768396,', '113.662)'], ['Id:', '449', 'Location:', '(18306,', '13166.3,', '283.327)', 'Rotation', '(-0.0122905,', '-14.9923,', '113.665)'], ['Id:', '450', 'Location:', '(19421.1,', '12339.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19421.1,', '12339.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
159,0.052929,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18063.8,', '13715.8,', '3.39579)', 'Rotation', '(-0.0538025,', '0.00685068,', '114.128)'], ['Id:', '449', 'Location:', '(18288.9,', '13213.9,', '283.33)', 'Rotation', '(-0.055698,', '-14.9931,', '114.142)'], ['Id:', '450', 'Location:', '(19430.9,', '12341.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19430.9,', '12341.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
160,0.047299,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18041.9,', '13761.4,', '3.39166)', 'Rotation', '(-0.0478516,', '0.00667309,', '114.661)'], ['Id:', '449', 'Location:', '(18271.6,', '13261.7,', '283.328)', 'Rotation', '(-0.0495379,', '-14.9933,', '114.674)'], ['Id:', '450', 'Location:', '(19440.6,', '12343.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19440.6,', '12343.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
161,0.0436815,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18019.5,', '13807.1,', '3.38924)', 'Rotation', '(-0.039917,', '0.00657747,', '115.157)'], ['Id:', '449', 'Location:', '(18253.5,', '13309.3,', '283.326)', 'Rotation', '(-0.0413246,', '-14.9934,', '115.167)'], ['Id:', '450', 'Location:', '(19450.4,', '12345.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19450.4,', '12345.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
162,0.0414172,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17996.7,', '13852.7,', '3.38805)', 'Rotation', '(-0.0354004,', '0.00644087,', '115.625)'], ['Id:', '449', 'Location:', '(18234.8,', '13356.9,', '283.326)', 'Rotation', '(-0.0366481,', '-14.9936,', '115.635)'], ['Id:', '450', 'Location:', '(19460.1,', '12348.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19460.1,', '12348.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
163,0.0385021,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17973.6,', '13898.4,', '3.38751)', 'Rotation', '(-0.0314636,', '0.0062906,', '116.065)'], ['Id:', '449', 'Location:', '(18215.4,', '13404.4,', '283.327)', 'Rotation', '(-0.0325718,', '-14.9937,', '116.073)'], ['Id:', '450', 'Location:', '(19469.9,', '12350.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19469.9,', '12350.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
164,0.035182,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17950.1,', '13944.1,', '3.38731)', 'Rotation', '(-0.02771,', '0.00614034,', '116.47)'], ['Id:', '449', 'Location:', '(18195.3,', '13451.8,', '283.328)', 'Rotation', '(-0.0286868,', '-14.9939,', '116.478)'], ['Id:', '450', 'Location:', '(19479.6,', '12352.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19479.6,', '12352.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
165,0.0316751,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17926.3,', '13989.7,', '3.38857)', 'Rotation', '(-0.0240784,', '0.00448743,', '116.837)'], ['Id:', '449', 'Location:', '(18174.7,', '13499,', '283.345)', 'Rotation', '(-0.024927,', '-14.9955,', '116.844)'], ['Id:', '450', 'Location:', '(19489.4,', '12354.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19489.4,', '12354.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
166,0.0278925,0.5,0,0,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17902.3,', '14035.2,', '3.39035)', 'Rotation', '(-0.0203247,', '0.00237008,', '117.163)'], ['Id:', '449', 'Location:', '(18153.5,', '13545.9,', '283.368)', 'Rotation', '(-0.0210417,', '-14.9976,', '117.168)'], ['Id:', '450', 'Location:', '(19499.2,', '12357,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19499.2,', '12357,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
167,0.0241785,0.5,0,0,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17878.3,', '14080.5,', '3.39143)', 'Rotation', '(-0.0168762,', '0.00106551,', '117.446)'], ['Id:', '449', 'Location:', '(18131.8,', '13592.5,', '283.381)', 'Rotation', '(-0.0174714,', '-14.9989,', '117.451)'], ['Id:', '450', 'Location:', '(19508.9,', '12359.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19508.9,', '12359.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
168,0.0205076,0.5,0,0,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17854.1,', '14125.7,', '3.39203)', 'Rotation', '(-0.0135803,', '0.00035517,', '117.688)'], ['Id:', '449', 'Location:', '(18109.7,', '13638.7,', '283.389)', 'Rotation', '(-0.0140592,', '-14.9996,', '117.692)'], ['Id:', '450', 'Location:', '(19518.7,', '12361.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19518.7,', '12361.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
169,0.0168697,0.5,0,0,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17829.8,', '14170.8,', '3.39234)', 'Rotation', '(-0.0104065,', '-3.41509e-05,', '117.889)'], ['Id:', '449', 'Location:', '(18087.2,', '13684.7,', '283.393)', 'Rotation', '(-0.0107738,', '-15,', '117.892)'], ['Id:', '450', 'Location:', '(19528.4,', '12363.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19528.4,', '12363.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
170,0.0133717,0.5,0,0,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17805.3,', '14216.3,', '3.38257)', 'Rotation', '(-0.00778198,', '0.0112493,', '118.052)'], ['Id:', '449', 'Location:', '(18064,', '13730.9,', '283.275)', 'Rotation', '(-0.00805625,', '-14.9887,', '118.054)'], ['Id:', '450', 'Location:', '(19538.2,', '12365.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19538.2,', '12365.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
171,0.0098745,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17779.8,', '14263.4,', '3.37032)', 'Rotation', '(-0.00521851,', '0.02534,', '118.179)'], ['Id:', '449', 'Location:', '(18039.6,', '13778.4,', '283.127)', 'Rotation', '(-0.00540259,', '-14.9747,', '118.18)'], ['Id:', '450', 'Location:', '(19547.9,', '12368.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19547.9,', '12368.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
172,0.00627681,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17753.8,', '14311.4,', '3.36727)', 'Rotation', '(-0.0022583,', '0.0288439,', '118.266)'], ['Id:', '449', 'Location:', '(18014.4,', '13826.9,', '283.09)', 'Rotation', '(-0.00233669,', '-14.9712,', '118.266)'], ['Id:', '450', 'Location:', '(19557.7,', '12370.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19557.7,', '12370.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
173,0.0504062,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17726.6,', '14359.7,', '3.36927)', 'Rotation', '(-0.0553284,', '0.0265489,', '118.701)'], ['Id:', '449', 'Location:', '(17991.1,', '13877.3,', '283.114)', 'Rotation', '(-0.057273,', '-14.9734,', '118.716)'], ['Id:', '450', 'Location:', '(19567.4,', '12372.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19567.4,', '12372.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
